id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
38.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,1.6233078,0.0,3.0622854
39.csv_Day7_6h30m,0.0,1.2675743,0.0,1.949708,1.6285014,2.8792582,3.8621082,2.9224703,7.2885065
39.csv_Day7_7h00m,2.356068,4.065526,3.7221406,6.0822916,5.645033,7.735946,8.765774,8.591377,12.456544
39.csv_Day7_7h30m,6.9593344,9.078839,8.135815,12.716487,13.214143,14.812465,15.884582,16.4623,18.670025
39.csv_Day7_8h00m,12.293816,16.720217,15.760296,20.979738,22.549961,23.949465,24.916138,24.993025,27.05778
39.csv_Day7_8h30m,17.635052,25.57434,25.672274,30.858562,31.936409,33.52109,34.500294,34.22719,35.69956
39.csv_Day7_9h00m,24.473076,34.27909,35.219578,40.987347,41.70156,43.056652,44.493847,43.749912,43.979416
39.csv_Day7_9h30m,31.852602,42.171726,43.600132,49.342392,49.334465,51.10049,53.830177,52.21292,51.86259
39.csv_Day7_10h00m,37.970695,48.18438,50.767773,57.363335,56.67137,58.148823,61.22784,59.74328,59.77794
39.csv_Day7_10h30m,43.079075,53.47493,58.006207,63.89626,62.483685,63.247,67.0809,65.973236,66.0038
39.csv_Day7_11h00m,46.87312,56.60964,62.664627,68.31572,67.53974,67.253845,71.12836,70.54951,69.86227
39.csv_Day7_11h30m,51.049812,56.479137,64.57965,69.702934,69.87118,70.15648,73.72777,72.52677,72.64743
39.csv_Day7_12h00m,52.007313,58.140594,63.867016,69.24712,71.28317,71.78055,74.42672,72.58926,72.98133
39.csv_Day7_12h30m,52.13714,57.25288,62.466213,68.18035,71.17739,72.512024,74.8514,72.57332,72.94789
39.csv_Day7_13h00m,50.251106,56.756947,60.74484,65.09279,67.975624,70.579155,73.10454,70.78102,70.69468
39.csv_Day7_13h30m,47.287045,54.467697,56.23805,61.719933,65.41943,67.219536,69.1097,67.2824,67.84483
39.csv_Day7_14h00m,43.718227,48.021275,53.4842,56.656456,59.828907,62.75846,63.88864,62.389446,62.203026
39.csv_Day7_14h30m,36.87741,39.30739,48.17488,48.99109,53.560005,56.411568,57.340725,56.088093,56.102882
39.csv_Day7_15h00m,31.08976,30.176,40.989468,41.41205,45.95935,49.17374,50.559563,49.249645,49.00144
39.csv_Day7_15h30m,24.111816,21.809391,32.44853,33.936245,38.067257,41.11787,42.22417,40.864716,40.385784
39.csv_Day7_16h00m,17.8915,15.194861,24.889502,26.888062,28.669933,32.128544,33.40577,32.276894,32.168156
39.csv_Day7_16h30m,12.720062,9.478166,17.86625,17.465464,20.556479,23.229559,24.01907,23.583921,22.636408
39.csv_Day7_17h00m,7.7109785,3.7280183,10.517444,9.632831,11.912409,13.570777,14.702826,14.211458,13.01877
39.csv_Day7_17h30m,1.4555311,0.0,4.0864015,3.814293,4.6248345,5.8507857,6.195909,5.410476,5.342961
39.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,1.0782654,0.0,3.0520782
39.csv_Day8_6h30m,0.0,1.0132105,0.0,1.6812843,1.4036387,2.6309264,3.2803345,2.4737585,7.3776
39.csv_Day8_7h00m,1.6834118,3.5359216,3.3449612,5.651121,5.5148354,7.418737,7.9387875,8.632217,12.8905945
39.csv_Day8_7h30m,5.4766817,8.065762,6.9861927,11.929615,13.239602,14.092649,15.1482935,16.465908,19.346272
39.csv_Day8_8h00m,9.170624,15.22,13.705336,20.216448,22.249763,23.257462,23.845022,25.296051,27.70112
39.csv_Day8_8h30m,13.80395,23.345589,23.171614,29.474651,31.550919,32.93287,33.41504,34.57635,36.36742
39.csv_Day8_9h00m,19.400246,31.178936,31.48109,39.487255,41.29706,42.62151,43.431923,43.99279,44.638092
39.csv_Day8_9h30m,25.013105,37.74928,38.962646,47.890594,49.12568,50.601173,52.507416,52.457462,52.249123
39.csv_Day8_10h00m,30.67071,43.043255,45.644695,55.05041,55.9018,57.28469,60.1033,60.18094,60.0133
39.csv_Day8_10h30m,34.919434,46.921825,51.301483,60.943417,61.460674,62.393597,65.60884,65.72546,66.74522
39.csv_Day8_11h00m,38.53871,49.666153,56.034637,65.60947,66.716576,66.18079,69.37161,70.35848,71.13938
39.csv_Day8_11h30m,40.4361,48.94221,57.585735,67.84165,70.15443,68.66116,71.62738,72.46557,73.51836
39.csv_Day8_12h00m,42.22555,49.591278,55.71377,66.294495,70.809235,69.98445,72.92549,73.286285,74.44492
39.csv_Day8_12h30m,40.063274,47.683887,54.261604,63.781754,69.91612,70.19801,73.96962,72.22764,73.11459
39.csv_Day8_13h00m,40.459114,46.37279,52.9605,60.217823,67.088425,68.420265,72.05667,70.789314,71.459816
39.csv_Day8_13h30m,38.75973,41.467308,48.172768,56.702106,62.3204,64.85486,69.11651,66.82317,67.13563
39.csv_Day8_14h00m,35.58473,36.31452,45.49747,52.76858,56.82765,60.276066,63.98546,61.365448,62.23319
39.csv_Day8_14h30m,30.310448,29.556004,41.902473,46.065807,50.289627,54.441696,57.25264,55.644363,55.586628
39.csv_Day8_15h00m,24.773764,22.904074,35.468887,37.88216,42.8025,46.64617,50.35896,48.588963,49.111446
39.csv_Day8_15h30m,19.853186,15.96912,29.03296,31.344034,34.490185,38.6915,43.109283,39.825985,40.94007
39.csv_Day8_16h00m,16.318316,11.831579,22.67723,24.126919,26.485485,30.569523,33.885555,31.672018,32.034775
39.csv_Day8_16h30m,10.437773,7.4964657,15.691824,15.853343,18.517502,21.65886,24.360632,22.963064,22.38579
39.csv_Day8_17h00m,6.0654016,3.5430892,8.542856,8.349385,11.208996,12.582157,15.374195,13.561754,12.53266
39.csv_Day8_17h30m,1.7073126,1.3525329,3.5430393,2.8683543,4.2941628,5.3717546,6.5396576,5.118525,4.831737
39.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,1.2182038,0.0,0.0
39.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1086572
39.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4822412
40.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,1.1018459,1.931859,0.0,4.064705
40.csv_Day7_5h00m,1.834203,0.0,0.0,3.1423776,0.0,3.2769594,5.039941,4.0266323,7.222486
40.csv_Day7_5h30m,7.3994465,1.7533532,2.0751,7.835995,5.4409914,6.667828,9.555146,8.9946995,10.998017
40.csv_Day7_6h00m,11.466551,7.3067245,8.5337515,14.067951,13.191013,14.103081,17.046162,15.217671,18.562212
40.csv_Day7_6h30m,14.676002,15.154385,18.408432,22.096033,22.679953,23.119473,25.602247,23.510477,28.446121
40.csv_Day7_7h00m,23.22692,23.261536,29.81638,31.671652,32.22677,33.73379,35.665306,32.8959,38.012314
40.csv_Day7_7h30m,35.073288,32.735443,40.66622,42.866135,41.412914,44.35003,45.506943,42.334496,48.02239
40.csv_Day7_8h00m,44.836685,43.19587,51.202072,52.772213,49.955387,53.96341,55.07968,51.814957,58.41904
40.csv_Day7_8h30m,50.986122,53.582478,60.10818,61.08073,57.708805,62.14816,63.424137,61.217373,66.84838
40.csv_Day7_9h00m,56.74757,62.127644,67.59113,68.40224,66.66015,69.67698,70.64311,69.4401,73.02916
40.csv_Day7_9h30m,61.1374,69.23465,72.05302,72.99105,73.945854,75.7526,77.13281,75.89615,78.63909
40.csv_Day7_10h00m,63.31896,73.55571,74.754654,77.43878,81.81724,82.082184,82.53261,82.01545,84.148705
40.csv_Day7_10h30m,64.90174,75.67117,78.695244,81.90084,87.08714,86.73357,88.60193,87.19272,89.15116
40.csv_Day7_11h00m,62.955837,74.80419,81.636406,84.77621,89.88026,90.3095,93.97949,90.77545,92.37669
40.csv_Day7_11h30m,62.508934,74.058975,82.67092,84.72785,88.8755,92.958664,97.29088,92.77428,95.43748
40.csv_Day7_12h00m,59.471203,74.49863,82.21894,83.368935,87.72996,93.78794,97.57979,93.18785,95.88121
40.csv_Day7_12h30m,55.45145,72.096954,81.53315,82.66644,88.44718,93.71394,96.73182,93.070015,96.16277
40.csv_Day7_13h00m,50.17228,69.93088,79.85425,80.14652,86.231636,90.98903,94.08466,92.25052,93.61763
40.csv_Day7_13h30m,46.724693,67.298615,73.1066,76.94011,85.11787,87.32501,89.93674,90.10726,91.05352
40.csv_Day7_14h00m,42.280094,59.88965,69.83256,71.84546,81.12672,82.326996,84.89431,84.98204,85.0935
40.csv_Day7_14h30m,38.329132,53.304817,62.419384,65.554726,75.19324,75.02318,78.60316,77.52497,79.74996
40.csv_Day7_15h00m,31.143818,44.23272,53.147945,58.302284,67.84877,67.83573,71.845406,70.990685,73.2922
40.csv_Day7_15h30m,23.585228,34.428745,41.61159,48.396458,60.44216,60.452793,63.359646,64.13472,64.93286
40.csv_Day7_16h00m,16.316847,28.196142,32.525536,40.092354,51.99313,52.44164,55.336533,55.21171,57.347225
40.csv_Day7_16h30m,11.571636,25.192387,27.839872,33.17767,44.3478,44.73578,46.986656,45.64858,48.72809
40.csv_Day7_17h00m,8.93198,19.896587,23.421772,27.676779,35.113182,36.270836,38.417934,36.462635,39.62224
40.csv_Day7_17h30m,4.8948436,15.081007,17.753252,20.862598,26.766283,27.826986,29.275269,27.514595,30.403732
40.csv_Day7_18h00m,3.3106735,9.441348,10.848465,13.623604,17.867393,18.767307,19.815216,18.525944,20.550121
40.csv_Day7_18h30m,1.1072448,5.1360855,4.6845994,7.1620464,9.448242,10.210006,10.532601,9.953997,10.861421
40.csv_Day7_19h00m,0.0,1.3426608,0.0,1.4463867,3.224204,3.186636,2.9365757,3.9468408,3.6363704
40.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5456512
40.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,1.0236489,1.9466914,0.0,3.5267549
40.csv_Day8_5h00m,1.7910358,0.0,0.0,2.70666,0.0,3.2769067,4.7925887,3.545104,6.797325
40.csv_Day8_5h30m,6.4007735,1.0299425,1.1392317,7.7408986,4.539727,6.9220533,9.125551,8.437705,10.91154
40.csv_Day8_6h00m,9.068722,6.1094112,6.667035,13.787661,12.384415,13.9409,16.448786,14.787534,18.524801
40.csv_Day8_6h30m,11.892023,12.856343,15.774513,21.77317,21.918938,23.157885,24.77061,22.742466,28.387384
40.csv_Day8_7h00m,18.979086,20.085476,27.436909,31.027727,31.732344,33.216675,34.33993,32.786163,38.848804
40.csv_Day8_7h30m,27.733995,28.549532,38.348145,41.467724,41.269154,43.204044,44.330326,42.29696,48.678505
40.csv_Day8_8h00m,34.601498,38.20743,47.45103,51.5316,49.61695,52.73122,53.569744,52.09932,59.32977
40.csv_Day8_8h30m,40.48515,47.031105,55.83185,59.644268,57.4384,61.21608,61.979877,61.442173,67.72489
40.csv_Day8_9h00m,45.535137,54.395058,61.792454,66.9776,65.66892,69.19108,69.43357,69.4349,73.56691
40.csv_Day8_9h30m,48.54937,60.10339,65.56043,71.90426,73.20789,75.34404,75.02527,76.088356,79.02033
40.csv_Day8_10h00m,50.59222,63.853455,67.48028,73.680954,79.710686,81.08894,81.06249,82.357124,84.13306
40.csv_Day8_10h30m,51.853024,63.95137,69.115456,76.89717,84.054955,85.79495,86.54643,86.37998,89.47841
40.csv_Day8_11h00m,51.79311,61.666397,72.75526,79.82943,87.352554,89.133934,91.63687,90.16759,93.060295
40.csv_Day8_11h30m,49.884556,59.404816,72.87027,80.85789,88.12867,91.25269,94.12867,92.395195,96.05164
40.csv_Day8_12h00m,46.88474,58.537224,69.94238,77.973145,86.568146,91.6153,95.11905,93.61108,97.34925
40.csv_Day8_12h30m,39.89123,55.720695,67.73667,75.76137,85.59219,90.71658,94.983986,92.3706,96.082664
40.csv_Day8_13h00m,38.534206,53.493534,65.90573,71.39682,84.382835,88.05292,92.014885,91.75924,94.020454
40.csv_Day8_13h30m,33.742256,48.28484,59.19007,66.39311,81.19173,83.79421,88.31888,89.07888,89.440155
40.csv_Day8_14h00m,29.7467,44.897514,55.5061,62.252182,76.98238,78.611206,83.75484,83.32641,84.55926
40.csv_Day8_14h30m,24.790728,39.616646,49.280113,56.950733,70.45861,72.07675,77.67433,76.876076,78.70104
40.csv_Day8_15h00m,20.123934,33.376675,42.132896,48.53172,63.09402,64.14579,70.78759,70.0336,72.76414
40.csv_Day8_15h30m,16.610746,26.178946,33.377403,39.77868,55.01232,57.85643,63.144238,62.440586,65.20131
40.csv_Day8_16h00m,12.943416,24.06615,28.100836,32.20549,48.537952,51.13588,55.011864,54.33797,57.116703
40.csv_Day8_16h30m,9.78377,21.560015,24.995316,28.514088,40.80986,43.427666,46.12106,44.486042,47.573887
40.csv_Day8_17h00m,6.9119287,17.416937,20.654375,24.085415,31.9137,35.529705,38.153267,35.316303,38.454983
40.csv_Day8_17h30m,4.286013,13.750563,16.073788,18.033405,24.197008,27.417406,28.451803,26.929903,29.6223
40.csv_Day8_18h00m,3.0206547,8.996267,9.41675,12.070474,16.672392,18.432365,19.682775,18.285572,20.013407
40.csv_Day8_18h30m,1.6980538,4.3196716,3.54525,6.923431,8.69328,9.59974,10.600474,9.857856,10.181823
40.csv_Day8_19h00m,0.0,0.0,0.0,1.78854,3.1579347,3.2028267,3.2681463,3.208656,3.3679671
40.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0137444
41.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8305519
41.csv_Day7_5h00m,0.0,0.0,0.0,1.617381,0.0,1.3623463,2.460937,2.9459925,5.1369896
41.csv_Day7_5h30m,4.904608,1.522879,1.68283,4.914391,3.9159205,3.5239038,5.278571,6.6853023,7.989024
41.csv_Day7_6h00m,7.805161,6.5295086,7.1371517,9.537189,10.164333,9.961457,11.580061,11.453724,14.991172
41.csv_Day7_6h30m,10.131742,13.836146,15.778979,16.559778,18.675856,18.445278,19.56031,18.613491,24.445448
41.csv_Day7_7h00m,18.1064,21.61789,26.03893,25.839645,27.988844,28.880999,30.17635,27.509333,33.873463
41.csv_Day7_7h30m,29.577412,30.98319,36.052773,37.153683,37.6909,39.772976,41.03409,37.212128,43.853523
41.csv_Day7_8h00m,39.391,41.638927,46.331688,47.72779,46.77484,49.99073,51.487114,47.110336,54.464954
41.csv_Day7_8h30m,46.078686,52.417316,55.616753,57.147934,54.791424,58.82166,60.489918,56.992027,63.08526
41.csv_Day7_9h00m,52.70779,61.416496,63.62799,65.43016,63.87626,67.026085,67.87409,65.83786,69.81005
41.csv_Day7_9h30m,58.16514,69.02397,69.01486,70.82221,71.44104,73.82193,74.67985,72.93996,75.77708
41.csv_Day7_10h00m,61.538998,73.89941,72.926346,76.04506,79.77609,80.670166,80.415695,79.74191,81.82342
41.csv_Day7_10h30m,64.16038,76.5546,78.073654,81.183075,85.60424,85.7684,86.67908,85.49133,87.30396
41.csv_Day7_11h00m,63.335346,76.157684,81.729355,84.528915,89.05302,89.62227,92.2044,89.46528,90.64575
41.csv_Day7_11h30m,63.832138,75.483284,83.11974,84.71486,88.56851,92.48799,95.86412,91.26161,93.60684
41.csv_Day7_12h00m,61.581432,76.36841,82.74885,83.56711,87.684204,93.471725,96.500534,91.410736,94.048515
41.csv_Day7_12h30m,58.62932,74.431816,82.19351,83.00805,88.08328,93.21542,95.67816,91.16019,94.11303
41.csv_Day7_13h00m,54.15603,72.64395,80.61014,80.52813,85.59725,90.05931,92.917206,90.147644,91.20422
41.csv_Day7_13h30m,51.094475,69.90527,73.95688,77.3663,84.268616,85.73135,88.47544,87.80727,88.14846
41.csv_Day7_14h00m,46.8069,62.06928,70.519455,72.135254,80.000404,80.31618,83.110695,82.56066,82.1063
41.csv_Day7_14h30m,42.17355,54.39743,63.207413,65.36797,73.52418,72.69713,76.3867,74.962585,76.220535
41.csv_Day7_15h00m,34.758965,44.247948,54.048958,57.835823,65.24108,65.104095,69.13351,68.02808,69.10951
41.csv_Day7_15h30m,26.663315,33.576405,42.560204,47.9378,56.288906,57.32657,60.09918,60.686783,60.249195
41.csv_Day7_16h00m,18.840485,26.695665,33.085472,39.09045,47.155567,48.98573,51.22258,51.77211,52.529152
41.csv_Day7_16h30m,13.511797,23.214481,27.38115,31.153097,39.797695,40.777267,42.174522,41.836987,43.434013
41.csv_Day7_17h00m,9.959135,17.308073,21.79598,25.216515,30.272636,31.51631,33.46636,32.115116,34.173748
41.csv_Day7_17h30m,4.8518214,12.415725,15.28353,17.91058,21.458176,22.79504,24.360376,23.047403,24.336424
41.csv_Day7_18h00m,2.8573165,6.713482,8.065663,10.029506,12.632371,13.63511,14.553658,14.024248,14.49591
41.csv_Day7_18h30m,0.0,3.0333333,2.3555665,3.9502823,4.3049855,6.030537,6.0101557,6.0610995,5.8121867
41.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,1.1104888,0.0,1.6183107,0.0
41.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
